institution_unitid,campus_id,campus,report_edition,report_year,category,geography,federal_count,current_asr_count,federal_status,asr_status,difference,source_url
234076,234076005,Richmond Center: School of Nursing,2026,2024,fondling,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,fondling,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,fondling,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,fondling,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,fondling,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,incest,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,incest,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,incest,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,incest,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,incest,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,incest,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,incest,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,incest,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,statutory_rape,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,statutory_rape,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,statutory_rape,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,statutory_rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,statutory_rape,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,statutory_rape,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,statutory_rape,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,statutory_rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,robbery,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,robbery,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,robbery,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,robbery,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,robbery,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,robbery,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,robbery,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,robbery,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,aggravated_assault,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,aggravated_assault,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,aggravated_assault,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,aggravated_assault,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,aggravated_assault,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,aggravated_assault,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,aggravated_assault,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,aggravated_assault,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,burglary,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,burglary,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,burglary,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,burglary,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,burglary,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,burglary,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,burglary,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,burglary,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,motor_vehicle_theft,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,motor_vehicle_theft,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,motor_vehicle_theft,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,motor_vehicle_theft,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,motor_vehicle_theft,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,motor_vehicle_theft,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,motor_vehicle_theft,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,motor_vehicle_theft,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,arson,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,arson,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,arson,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,arson,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,arson,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,arson,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,arson,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,arson,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,dating_violence,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,dating_violence,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,dating_violence,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,dating_violence,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,dating_violence,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,dating_violence,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,dating_violence,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,dating_violence,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,domestic_violence,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,domestic_violence,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,domestic_violence,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,domestic_violence,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,domestic_violence,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,domestic_violence,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,domestic_violence,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,domestic_violence,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,stalking,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,stalking,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,stalking,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2024,stalking,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,stalking,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,stalking,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,stalking,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=140
234076,234076005,Richmond Center: School of Nursing,2026,2023,stalking,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=140
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,murder,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,murder,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,murder,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,murder,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,murder,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,murder,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,murder,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,murder,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,negligent_manslaughter,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,negligent_manslaughter,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,negligent_manslaughter,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,negligent_manslaughter,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,negligent_manslaughter,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,negligent_manslaughter,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,negligent_manslaughter,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,negligent_manslaughter,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,rape,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,rape,oncampus,2,2,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,rape,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,rape,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,rape,oncampus,4,4,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,rape,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,fondling,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,fondling,oncampus,6,6,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,fondling,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,fondling,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,fondling,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,fondling,oncampus,7,7,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,fondling,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,fondling,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,incest,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,incest,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,incest,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,incest,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,incest,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,incest,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,incest,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,incest,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,statutory_rape,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,statutory_rape,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,statutory_rape,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,statutory_rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,statutory_rape,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,statutory_rape,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,statutory_rape,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,statutory_rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,robbery,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,robbery,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,robbery,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,robbery,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,robbery,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,robbery,oncampus,2,2,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,robbery,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,robbery,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,aggravated_assault,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,aggravated_assault,oncampus,7,7,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,aggravated_assault,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,aggravated_assault,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,aggravated_assault,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,aggravated_assault,oncampus,8,8,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,aggravated_assault,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,aggravated_assault,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,burglary,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,burglary,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,burglary,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,burglary,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,burglary,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,burglary,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,burglary,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,burglary,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,motor_vehicle_theft,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,motor_vehicle_theft,oncampus,1,1,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,motor_vehicle_theft,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,motor_vehicle_theft,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,motor_vehicle_theft,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,motor_vehicle_theft,oncampus,2,2,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,motor_vehicle_theft,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,motor_vehicle_theft,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,arson,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,arson,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,arson,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,arson,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,arson,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,arson,oncampus,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,arson,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,arson,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,dating_violence,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,dating_violence,oncampus,3,3,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,dating_violence,noncampus,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2024,dating_violence,publicproperty,0,0,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,dating_violence,residential,,,blank_source_cell,source_not_applicable,,https://cleryact.virginia.edu/report#page=149
234076,234076013,UVA-Inova Fairfax Campus,2026,2023,dating_violence,oncampus,4,4,reported_numeric,reported_numeric,0,https://cleryact.virginia.edu/report#page=149
